#Firmware: MS3 1.5.2 release     20211110 12:29GMT (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
0.000,0.000,0.000,0.000,0.000,3338.097
MARK 017
MARK 018
MARK 019
